Word,Prevalence_Factor
background,1.7271372151263236
nuts,1.7265317042464665
bogota's,1.7263305939722386
selfless,1.7257794028502806
inventors,1.7257794028502806
sun's,1.7257794028502806
breed,1.7247088200941703
inequality,1.7246704326646685
responding,1.7246704326646685
joints,1.724142040987994
duffer's,1.724142040987994
deserving,1.724142040987994
models,1.723354161913666
removing,1.7232972874157315
unconditional,1.7230637782981955
punitive,1.7230637782981955
delights,1.7230637782981955
never-ending,1.7223000088929215
example,1.72143515471409
brands,1.7178265023763164
chocolates,1.7178265023763164
re-read,1.7178265023763164
soundness,1.7178265023763164
tailors,1.7178265023763164
rewind,1.7178265023763164
skater,1.7178265023763164
wonderment,1.7178265023763164
tenses,1.7178265023763164
diplomacy,1.7178265023763164
cheetah,1.7178265023763164
suffocation,1.7178265023763164
39%,1.7178265023763164
gravitate,1.7178265023763164
unsubstantiated,1.7178265023763164
distrustful,1.7178265023763164
funk,1.7178265023763164
laurels,1.7178265023763164
nope,1.7178265023763164
clarifying,1.7178265023763164
escalate,1.7178265023763164
touristy,1.7178265023763164
pacing,1.7178265023763164
comedic,1.7178265023763164
pizza,1.7178265023763162
destiny,1.7178265023763162
especially,1.7173556069535159
preferred,1.7167739126077035
continue,1.7164809705977697
nursing,1.7160370997696743
democracy,1.7155984524380852
length,1.7154564326986452
campus,1.7151221155652705
backyard,1.715073575289175
surgeons,1.7148021599425554
cleanliness,1.7144713724888627
convey,1.7139920682192265
athletes,1.713054762091938
guarantee,1.712664764087926
severe,1.7124222663159883
gains,1.7121383351499047
blurring,1.7118618270208432
overhead,1.7118618270208432
students,1.7111646340395505
voices,1.7105024358933165
process,1.7104220777971082
kobe,1.710422077797108
receiving,1.709709624572992
proposals,1.7094057842274129
succinctly,1.7080661245219055
athletically,1.7080661245219055
disregard,1.7076013446240763
therefore,1.7055015815441685
harmony,1.7039730628410235
sincere,1.7035112815231805
earnestly,1.7035112815231803
oceanography,1.7035112815231803
introspective,1.7035112815231803
nautical,1.7035112815231803
override,1.7016205919765397
taking,1.7011736343818171
locations,1.7010672194263035
division,1.7009982646962978
school’s,1.7008742671554975
conversing,1.7008742671554975
eagerly,1.7002258209995098
rooted,1.6976740070005425
stones,1.697616778818948
revisions,1.6970463430733769
larry,1.6970463430733769
foresight,1.6958030856791841
documentaries,1.6958030856791841
contradicts,1.6953549347580217
gradually,1.6948514565626416
improves,1.6931855484487872
immersed,1.6926781414181045
(article,1.6909854632766865
it.finally,1.6909854632766865
media’s,1.6909854632766865
rad,1.6909854632766865
methodical,1.6909854632766865
restructure,1.6909854632766865
hydropower,1.6909854632766865
gallipoli,1.6909854632766865
ebay,1.6909854632766865
weirdo,1.6909854632766865
subscribers,1.6909854632766865
candid,1.6909854632766865
cramming,1.6909854632766865
unilaterally,1.6909854632766865
second-guessing,1.6909854632766865
bombarding,1.6909854632766865
kits,1.6909854632766865
standalone,1.6909854632766865
role-play,1.6909854632766865
articulates,1.6909854632766865
prospering,1.6909854632766865
undervalue,1.6909854632766865
game-changing,1.6909854632766865
seafaring,1.6909854632766863
reviewing,1.6909854632766863
reach,1.6909132267239386
pet,1.6897574418799712
enroll,1.6891960606700445
prejudices,1.6890484810736204
themes,1.6887750247625992
influx,1.6876891953170827
twitter,1.6876891953170827
smoothly,1.6868101905278552
thrives,1.6864028468450423
ventured,1.6864028468450423
exhausting,1.6857175957898431
election.the,1.6852919095282801
incomplete,1.6850017921398264
alongside,1.6843623497326219
alter,1.6841943569984668
benchmark,1.6834699723287903
rental,1.6834699723287903
21),1.68346997232879
layered,1.6820384502434764
bouncing,1.6820384502434764
their,1.681443527525599
tapping,1.6799332707062506
emptiness,1.6799332707062506
jefferson’s,1.6799332707062506
a),1.6799332707062504
eradication,1.6799332707062504
elevations,1.6799332707062504
forcing,1.679605393547177
voice,1.6795813600970426
damaging,1.6788450548223925
parks,1.6787954578518145
rosenthal's,1.6770103768033253
palate,1.6765325960691935
playing,1.6764654124912388
landscape,1.6761251542371889
visually,1.6752086693020949
perception,1.6736625231485565
shielding,1.6701090995325298
brain's,1.6701090995325298
binge,1.6701090995325298
sail,1.6701090995325298
renovation,1.6701090995325298
parachute,1.6701090995325298
oversimplified,1.6701090995325298
gliding,1.6701090995325298
involved,1.6691766260417533
identify,1.6675926782088883
events,1.6675306337855673
democratic,1.666260150705952
tolerant,1.6660847402565477
learner,1.665303030181357
making,1.665098285747157
location,1.6648131703380893
twenties,1.6641444241770564
recounts,1.6641444241770564
denies,1.6641444241770564
earn,1.6639051281375352
craft,1.6635596520833826
supporting,1.6632862737262692
compare,1.6623321072180592
pastries,1.6613190516402532
kinder,1.6613190516402532
pitching,1.6613190516402532
grammatical,1.6613190516402532
elections,1.6602943542846174
toll,1.6600673043138217
saturated,1.659264235249851
removes,1.6590800771771261
calculated,1.6589071482551776
readily,1.6572621064592026
title,1.6571041516263338
happiness,1.6568331925410151
congested,1.6562801706828973
suppression,1.6553106644733808
ignore,1.6550507387990399
internet,1.6546336631024656
clear,1.6543361073351486
intermediary,1.6534080085372045
foray,1.6534080085372045
nurseries,1.6534080085372045
rustling,1.6534080085372045
dunk,1.6534080085372045
driving.in,1.6534080085372045
emails,1.6534080085372045
harvesting,1.6534080085372045
brushstrokes,1.6534080085372045
garments,1.6534080085372045
floods,1.6534080085372045
horticulture,1.6534080085372045
swaths,1.6534080085372045
apathetic,1.6534080085372045
skateboarders,1.6534080085372045
comparisons,1.6534080085372045
outlived,1.6534080085372045
cardio,1.6534080085372045
applied,1.6528011048267421
sway,1.6527573166802438
pursuit,1.650125742074767
richer,1.6497419153918893
elderly,1.6489211482698038
pew,1.648559304699852
missions,1.6483555776478624
practice,1.647206964291991
plumer's,1.6462503981106367
entice,1.6462503981106364
confide,1.6462503981106364
patterns,1.6462503981106364
shrouded,1.6462503981106364
arrangements,1.6453667425024183
primarily,1.64514922727578
efficacy,1.644013644852334
issue,1.6434304226560432
wonders,1.6431718559916826
assumptions,1.6419881660291074
decision,1.640898269646611
intersect,1.6397434795410293
sprinting,1.6397434795410293
sugars,1.6397434795410293
sustaining,1.6397434795410293
commits,1.6397434795410293
inhibits,1.6397434795410293
dissecting,1.6397434795410293
cornerstones,1.6397434795410293
naysayers,1.6397434795410293
sicker,1.6397434795410293
safeguarded,1.6397434795410293
curling,1.6397434795410293
repositories,1.6397434795410293
laureate,1.6377039976013017
illuminated,1.6373033850774266
measure,1.6367069175418794
competitors,1.6367069175418794
mother's,1.6357245004245073
imperfect,1.6357245004245071
hospitable,1.6349489079634238
cages,1.6346192811674636
greatest,1.633225064648861
task,1.6331020896347366
magnificence,1.6283563720442167
thunberg,1.6283563720442167
nikola,1.6283563720442167
world-famous,1.6283563720442167
grandmother's,1.6283563720442167
hurtful,1.6283563720442167
pantry,1.6283563720442167
digitized,1.6283563720442167
disclosing,1.6283563720442167
inhibit,1.6283563720442167
reservations,1.6283563720442167
“no,1.6283563720442167
guesswork,1.6283563720442167
inadequately,1.6283563720442167
devise,1.6283563720442165
groceries,1.6273211804535972
content,1.6265714691926627
galleries,1.6263029592169225
wasted,1.6259475608429679
articulate,1.6258000826061565
irritability,1.6249710157613804
walkways,1.623346044745619
demand,1.6227033899377228
pertains,1.6217638361250093
games,1.6216809883382655
dressing,1.6213193955012426
domains,1.6211987616176484
disposed,1.620988243663926
classes,1.620501410805338
record-breaking,1.6187211272392212
dissenting,1.6187211272392212
radium,1.6187211272392212
voyage,1.6177412718353232
maine,1.6148527018156544
operation,1.6146355110674917
sustained,1.614438796214779
maneuver,1.6144387962147786
whereabouts,1.6144387962147786
dive,1.6136201152836356
monumental,1.6136201152836356
evidence-based,1.6124144215486786
changes,1.6114334180537584
medicine,1.6111433025722905
indicator,1.6104623459777967
petals,1.6104623459777965
discretionary,1.6104623459777965
detailing,1.6104623459777965
taker,1.6104623459777965
rooftop,1.6104623459777965
relinquish,1.6104623459777965
resonating,1.6104623459777965
distance,1.6103202254589575
otherwise,1.6098806016023681
smartphone,1.60987565659857
devastating,1.6079655051313195
finding,1.6066974602032416
sustains,1.6055821570505913
voyages,1.6050031515846515
revise,1.6042682600317282
academia,1.6042682600317282
malapportionment,1.6033047355512287
overhaul,1.6033047355512287
breach,1.6033047355512287
equally,1.6020756042578348
demonstrations,1.6019862283673871
posner),1.6016620052893933
comparative,1.600521220385341
partisan,1.600072266326327
landslide,1.5977377052194535
whilst,1.597698774937413
extra,1.5970418264279818
maturing,1.5970418264279815
informational,1.5970418264279815
towel,1.5970418264279815
bookstore,1.5970418264279815
61.7%,1.5970418264279815
bandwidth,1.5970418264279815
lern,1.5970418264279815
conscientiously,1.5970418264279815
differences,1.5966242991530986
rapid,1.5966089064425038
stay,1.5963884984194552
based,1.5945311176550123
simultaneously,1.5944466983382386
perplexing,1.5941950495537784
small,1.5937206563413544
footsteps,1.5936462732888719
treating,1.5931040691948024
refusal,1.5928353949272933
define,1.5925339743719018
"9,000",1.5915157301427638
transitional,1.5915157301427638
remediation,1.5915157301427638
“we,1.5915157301427638
boating,1.5915157301427638
unhappiness,1.5904876192059791
aboard,1.590374858651622
ideas,1.5901095987724794
error,1.5899346737090287
and,1.5899085866390068
voluntarily,1.5894831430033731
satisfying,1.5883254065141843
campuses,1.5881792191781037
facetime,1.5866036445559033
pickup,1.5866036445559033
ingredient,1.5866036445559033
argumentation,1.586603644555903
sketching,1.586603644555903
constituencies,1.586603644555903
regain,1.5858375394643744
crime,1.5852846033472812
straining,1.584346740367346
level,1.5841441014639552
telephone,1.5832634263568384
generate,1.5830175207225514
precision,1.582627194318921
conventional,1.5826071618240245
transcended,1.5822086206097652
impotent,1.5822086206097652
fully,1.5813285681390248
anecdote,1.5808446476609637
learn,1.5806874911860165
supporters,1.58018014801924
inventory,1.58018014801924
alarming,1.5798988270030354
aesthetically,1.5795269110833077
theatrical,1.5782530990582406
execute,1.577631984103869
trust,1.5766659767462627
taught,1.5753440829958902
wi-fi,1.5746742938449567
dunes,1.5746742938449567
volition,1.5746742938449567
eased,1.5746742938449567
unmistakable,1.5746742938449567
habitable,1.5746742938449565
misguided,1.5739990475782992
distribution,1.5732135570232082
sufficient,1.5720175388831303
supervising,1.571420834560153
noticeably,1.571420834560153
dividends,1.571420834560153
online,1.5713913106071393
stands,1.5705449032142444
serenity,1.569902553560578
self-aware,1.569902553560578
trend,1.5694557016275925
portrayals,1.568450284778376
regression,1.568450284778376
fabric,1.568450284778376
notation,1.568450284778376
freedom,1.5681379099837136
won,1.5674331315457048
arrange,1.5670598146677568
rides,1.566833801858257
guided,1.5659893272185772
plan,1.5657485038179253
wardrobe,1.5657272808117466
fishing,1.5657272808117466
diagnosis,1.5655271878685122
casual,1.565295356044626
intelligence,1.5651397658846127
traveling,1.5645721331787499
register),1.5644491360927166
bike,1.5643598334049242
teams,1.5640346026703287
fashion,1.5635850382544996
lauded,1.563222117162448
residents,1.563192802717015
dictionary,1.562275283657201
treats,1.5618129626097172
cooking,1.5617148320698335
supreme,1.5614709348056566
hills,1.5614709348056566
wealthiest,1.560909658409249
abolishment,1.560909658409249
highs,1.560909658409249
permeate,1.560909658409249
park,1.56077102179335
discover,1.5606378785020565
myself,1.5600337270633402
brushing,1.5587684928970278
affiliations,1.5587684928970278
homemade,1.5587684928970278
robust,1.5585630674235307
own,1.5584992586316968
job,1.5580998743702572
accepting,1.5578467991334888
employed,1.5571664697799703
audiences,1.557055560487251
acidic,1.5567802677785365
transformation,1.556643672159709
winner-take-all,1.5565812978815787
suggestions,1.5556081700012603
material,1.5549779513783732
unknowns,1.5549291616337346
coastline,1.5549291616337346
parking,1.5542402864070672
articulating,1.5532014625652526
boldly,1.5532014625652526
self-confident,1.5532014625652526
non-native,1.5532014625652526
elementary,1.5519605146275197
shots,1.5511973316458136
stroke,1.5500700080036294
charities,1.5500700080036292
predictability,1.5500700080036292
beloved,1.5489943175053615
mechanic,1.5477446704578692
bedtime,1.5473069598610203
skewed,1.5466662530453428
proposed,1.5454151431147294
ages,1.5437224649733114
beethoven,1.5437224649733112
popular,1.5432643908145585
partaking,1.5426534050945209
improper,1.5416391687992583
interacts,1.5406756443187588
councils,1.5397591210324297
opens,1.5395972626154184
diverted,1.5388862417121167
advisers,1.5380539614299578
treasures,1.5365003715699275
disrupting,1.5365003715699275
obtained,1.5365003715699275
drug,1.5364474362577394
afraid,1.5358930591700974
funds,1.5357742371788263
speeches,1.534631718031989
darkest,1.534412735195512
suggests,1.533757619178436
substantially,1.5333619115171144
complementary,1.532003923994263
declining,1.5314585327788857
interdependence,1.5299392286789069
individualistic,1.529468333256106
vacation,1.5286285197632137
formulas,1.5285744300806205
residing,1.5285744300806205
intentionally,1.5281498260722648
defying,1.5281498260722648
coaches,1.528045877373124
cellphones,1.527288504261606
runoff,1.5268813887814807
aggressive,1.5268625878334947
vary,1.526222777111266
organize,1.5248192616830236
